local_gov,tax_type,vendor_num,fy_year,fy_total,local_gov_type
St. Francisville,ULO,380007670,2014,12204.97,muni
St. Francisville,ULO,380007670,2015,14082.59,muni
St. Francisville,ULO,380007670,2016,16089.6,muni
St. Francisville,ULO,380007670,2017,17185.57,muni
St. Francisville,ULO,380007670,2018,18333.52,muni
St. Francisville,ULO,380007670,2019,21190.94,muni
St. Francisville,ULO,380007670,2020,24390.05,muni
St. Francisville,ULO,380007670,2021,31355.96,muni
St. Jacob,CUT,380007680,2020,271.49,muni
St. Jacob,CUT,380007680,2021,1077.46,muni
St. Jacob,INC,380007680,2012,93727.96,muni
St. Jacob,INC,380007680,2013,103000.98,muni
St. Jacob,INC,380007680,2014,104673.94,muni
St. Jacob,INC,380007680,2015,112611.29,muni
St. Jacob,INC,380007680,2016,111296.24,muni
St. Jacob,INC,380007680,2017,103979.94,muni
St. Jacob,INC,380007680,2018,99257.41,muni
St. Jacob,INC,380007680,2019,113523,muni
St. Jacob,INC,380007680,2020,107997.52,muni
St. Jacob,INC,380007680,2021,142631.56,muni
St. Jacob,ULO,380007680,2012,16025.38,muni
St. Jacob,ULO,380007680,2013,17408.96,muni
St. Jacob,ULO,380007680,2014,19226.76,muni
St. Jacob,ULO,380007680,2015,22184.57,muni
St. Jacob,ULO,380007680,2016,25346.19,muni
St. Jacob,ULO,380007680,2017,27072.74,muni
St. Jacob,ULO,380007680,2018,28881.24,muni
St. Jacob,ULO,380007680,2019,33382.63,muni
St. Jacob,ULO,380007680,2020,38422.4,muni
St. Jacob,ULO,380007680,2021,49395.98,muni
St. Johns,CUT,380007688,2020,54.15,muni
St. Johns,CUT,380007688,2021,214.9,muni
St. Johns,INC,380007688,2012,18695,muni
St. Johns,INC,380007688,2013,20543.97,muni
St. Johns,INC,380007688,2014,20877.32,muni
St. Johns,INC,380007688,2015,22460.39,muni
St. Johns,INC,380007688,2016,22198.33,muni
St. Johns,INC,380007688,2017,20739.37,muni
St. Johns,INC,380007688,2018,19797.34,muni
St. Johns,INC,380007688,2019,22642.42,muni
St. Johns,INC,380007688,2020,21539.99,muni
St. Johns,INC,380007688,2021,28447.71,muni
St. Johns,ULO,380007688,2012,3196.28,muni
St. Johns,ULO,380007688,2013,3472.28,muni
St. Johns,ULO,380007688,2014,3834.88,muni
St. Johns,ULO,380007688,2015,4424.75,muni
St. Johns,ULO,380007688,2016,5055.32,muni
St. Johns,ULO,380007688,2017,5399.78,muni
St. Johns,ULO,380007688,2018,5760.46,muni
St. Johns,ULO,380007688,2019,6658.28,muni
St. Johns,ULO,380007688,2020,7663.45,muni
St. Johns,ULO,380007688,2021,9852.2,muni
St. Joseph,CUT,380007690,2020,980.88,muni
St. Joseph,CUT,380007690,2021,3892.76,muni
St. Joseph,INC,380007690,2012,338634.67,muni
St. Joseph,INC,380007690,2013,372135.76,muni
St. Joseph,INC,380007690,2014,378179.08,muni
St. Joseph,INC,380007690,2015,406856.79,muni
St. Joseph,INC,380007690,2016,402105.35,muni
St. Joseph,INC,380007690,2017,375672.52,muni
St. Joseph,INC,380007690,2018,358609.98,muni
St. Joseph,INC,380007690,2019,410150.86,muni
St. Joseph,INC,380007690,2020,390187.99,muni
St. Joseph,INC,380007690,2021,515318.46,muni
St. Joseph,ULO,380007690,2012,57898.76,muni
St. Joseph,ULO,380007690,2013,62897.38,muni
St. Joseph,ULO,380007690,2014,69464.81,muni
St. Joseph,ULO,380007690,2015,80151.24,muni
St. Joseph,ULO,380007690,2016,91574.15,muni
St. Joseph,ULO,380007690,2017,97812.13,muni
St. Joseph,ULO,380007690,2018,104345.92,muni
St. Joseph,ULO,380007690,2019,120609.17,muni
St. Joseph,ULO,380007690,2020,138817.21,muni
St. Joseph,ULO,380007690,2021,178464,muni
St. Libory,CUT,380007700,2020,152.07,muni
St. Libory,CUT,380007700,2021,603.49,muni
St. Libory,INC,380007700,2012,52497.97,muni
St. Libory,INC,380007700,2013,57691.57,muni
St. Libory,INC,380007700,2014,58628.43,muni
St. Libory,INC,380007700,2015,63074.72,muni
St. Libory,INC,380007700,2016,62338.27,muni
St. Libory,INC,380007700,2017,58240.33,muni
St. Libory,INC,380007700,2018,55594.82,muni
St. Libory,INC,380007700,2019,63584.95,muni
St. Libory,INC,380007700,2020,60490.03,muni
St. Libory,INC,380007700,2021,79888.73,muni
St. Libory,ULO,380007700,2012,8976.06,muni
St. Libory,ULO,380007700,2013,9750.9,muni
St. Libory,ULO,380007700,2014,10769.02,muni
St. Libory,ULO,380007700,2015,12425.83,muni
St. Libory,ULO,380007700,2016,14196.79,muni
St. Libory,ULO,380007700,2017,15163.73,muni
St. Libory,ULO,380007700,2018,16176.64,muni
St. Libory,ULO,380007700,2019,18697.87,muni
St. Libory,ULO,380007700,2020,21520.53,muni
St. Libory,ULO,380007700,2021,27666.88,muni
St. Peter,CUT,380007720,2020,88.76,muni
St. Peter,CUT,380007720,2021,352.28,muni
St. Peter,INC,380007720,2012,30645.37,muni
St. Peter,INC,380007720,2013,33676.77,muni
St. Peter,INC,380007720,2014,34223.52,muni
St. Peter,INC,380007720,2015,36819.49,muni
St. Peter,INC,380007720,2016,36389.21,muni
St. Peter,INC,380007720,2017,33997.19,muni
St. Peter,INC,380007720,2018,32452.99,muni
St. Peter,INC,380007720,2019,37117.14,muni
St. Peter,INC,380007720,2020,35310.24,muni
St. Peter,INC,380007720,2021,46633.96,muni
St. Peter,ULO,380007720,2012,5239.7,muni
St. Peter,ULO,380007720,2013,5692.01,muni
St. Peter,ULO,380007720,2014,6286.33,muni
St. Peter,ULO,380007720,2015,7253.41,muni
St. Peter,ULO,380007720,2016,8287.07,muni
St. Peter,ULO,380007720,2017,8851.65,muni
St. Peter,ULO,380007720,2018,9442.92,muni
St. Peter,ULO,380007720,2019,10914.7,muni
St. Peter,ULO,380007720,2020,12562.49,muni
St. Peter,ULO,380007720,2021,16150.39,muni
St. Rose,CUT,NA,2020,99.65,muni
St. Rose,CUT,NA,2021,395.47,muni
St. Rose,INC,NA,2019,24299.4,muni
St. Rose,INC,NA,2020,39638.98,muni
St. Rose,INC,NA,2021,52350.93,muni
St. Rose,ULO,NA,2019,6673.91,muni
St. Rose,ULO,NA,2020,14102.16,muni
St. Rose,ULO,NA,2021,18129.81,muni
Standard,CUT,380008239,2020,54.4,muni
Standard,CUT,380008239,2021,215.89,muni
Standard,INC,380008239,2006,20217.960000000003,muni
Standard,INC,380008239,2007,22182.8,muni
Standard,INC,380008239,2008,24066.6,muni
Standard,INC,380008239,2009,22125.56,muni
Standard,INC,380008239,2012,18779.33,muni
Standard,INC,380008239,2013,20637.43,muni
Standard,INC,380008239,2014,20972.7,muni
Standard,INC,380008239,2015,22563.06,muni
Standard,INC,380008239,2016,22299.81,muni
Standard,INC,380008239,2017,20834.1,muni
Standard,INC,380008239,2018,19887.95,muni
Standard,INC,380008239,2019,22745.96,muni
Standard,INC,380008239,2020,21638.77,muni
Standard,INC,380008239,2021,28578.15,muni
Standard,INC,390008239,2010,19428.58,muni
Standard,INC,390008239,2011,19775.280000000002,muni
Standard,ULO,380008239,2006,3088.67,muni
Standard,ULO,380008239,2007,3313.64,muni
Standard,ULO,380008239,2008,3589.32,muni
Standard,ULO,380008239,2009,3633.59,muni
Standard,ULO,380008239,2012,3210.93,muni
Standard,ULO,380008239,2013,3488.1,muni
Standard,ULO,380008239,2014,3852.28,muni
Standard,ULO,380008239,2015,4445.02,muni
Standard,ULO,380008239,2016,5078.46,muni
Standard,ULO,380008239,2017,5424.42,muni
Standard,ULO,380008239,2018,5786.79,muni
Standard,ULO,380008239,2019,6688.62,muni
Standard,ULO,380008239,2020,7698.38,muni
Standard,ULO,380008239,2021,9897.06,muni
Standard,ULO,390008239,2010,3066.23,muni
Standard,ULO,390008239,2011,3601.44,muni
Standard City,CUT,380008241,2020,32.03,muni
Standard City,CUT,380008241,2021,154.7,muni
Standard City,INC,380008241,2006,10898.730000000001,muni
Standard City,INC,380008241,2007,11957.89,muni
Standard City,INC,380008241,2008,12973.369999999999,muni
Standard City,INC,380008241,2009,11927.04,muni
Standard City,INC,380008241,2012,12975.54,muni
Standard City,INC,380008241,2013,14258.63,muni
Standard City,INC,380008241,2014,14489.86,muni
Standard City,INC,380008241,2015,15589.2,muni
Standard City,INC,380008241,2016,15407.43,muni
Standard City,INC,380008241,2017,14394.35,muni
Standard City,INC,380008241,2018,13740.58,muni
Standard City,INC,380008241,2019,15715.53,muni
Standard City,INC,380008241,2020,14950.59,muni
Standard City,INC,380008241,2021,19745.12,muni
Standard City,INC,390008238,2010,10473.2,muni
Standard City,INC,390008238,2011,10859.49,muni
Standard City,ULO,380008241,2006,1664.98,muni
Standard City,ULO,380008241,2007,1786.23,muni
Standard City,ULO,380008241,2008,1934.85,muni
Standard City,ULO,380008241,2009,1958.72,muni
Standard City,ULO,380008241,2012,2218.38,muni
Standard City,ULO,380008241,2013,2409.92,muni
Standard City,ULO,380008241,2014,2661.59,muni
Standard City,ULO,380008241,2015,3071.09,muni
Standard City,ULO,380008241,2016,3508.74,muni
Standard City,ULO,380008241,2017,3747.72,muni
Standard City,ULO,380008241,2018,3998.14,muni
Standard City,ULO,380008241,2019,4621.34,muni
Standard City,ULO,380008241,2020,5319.04,muni
Standard City,ULO,380008241,2021,6838.18,muni
Standard City,ULO,390008238,2010,1652.86,muni
Standard City,ULO,390008238,2011,1984.49,muni
Stanford,CUT,380008240,2020,147.36,muni
Stanford,CUT,380008240,2021,584.84,muni
Stanford,INC,380008240,2006,52914.33,muni
Stanford,INC,380008240,2007,58056.65,muni
Stanford,INC,380008240,2008,62986.93,muni
Stanford,INC,380008240,2009,57906.78999999999,muni
Stanford,INC,380008240,2012,50875.91,muni
Stanford,INC,380008240,2013,55909.76,muni
Stanford,INC,380008240,2014,56818.06,muni
Stanford,INC,380008240,2015,61125.51,muni
Stanford,INC,380008240,2016,60411.7,muni
Stanford,INC,380008240,2017,56440.93,muni
Stanford,INC,380008240,2018,53877.43,muni
Stanford,INC,380008240,2019,61621.13,muni
Stanford,INC,380008240,2020,58621.97,muni
Stanford,INC,380008240,2021,77421.64,muni
Stanford,INC,390008240,2010,50848.350000000006,muni
Stanford,INC,390008240,2011,51876.39,muni
Stanford,ULO,380008240,2006,8083.76,muni
Stanford,ULO,380008240,2007,8672.48,muni
Stanford,ULO,380008240,2008,9394.05,muni
Stanford,ULO,380008240,2009,9509.91,muni
Stanford,ULO,380008240,2012,8698.69,muni
Stanford,ULO,380008240,2013,9449.7,muni
Stanford,ULO,380008240,2014,10436.44,muni
Stanford,ULO,380008240,2015,12041.9,muni
Stanford,ULO,380008240,2016,13758.08,muni
Stanford,ULO,380008240,2017,14695.25,muni
Stanford,ULO,380008240,2018,15676.86,muni
Stanford,ULO,380008240,2019,18120.21,muni
Stanford,ULO,380008240,2020,20855.78,muni
Stanford,ULO,380008240,2021,26812.29,muni
Stanford,ULO,390008240,2010,8024.969999999999,muni
Stanford,ULO,390008240,2011,9451.849999999999,muni
Stark,CUT,280000088,2020,564.25,county
Stark,CUT,280000088,2021,2239.29,county
Stark,INC,280000088,2006,196967.8,county
Stark,INC,280000088,2007,216109.52,county
Stark,INC,280000088,2008,234461.91999999998,county
Stark,INC,280000088,2009,215551.69,county
Stark,INC,280000088,2012,194798.55,county
Stark,INC,280000088,2013,214069.53,county
Stark,INC,280000088,2014,217545.73,county
Stark,INC,280000088,2015,234042.7,county
Stark,INC,280000088,2016,231309.08,county
Stark,INC,280000088,2017,216104.21,county
Stark,INC,280000088,2018,206289,county
Stark,INC,280000088,2019,235937.43,county
Stark,INC,280000088,2020,224453.74,county
Stark,INC,280000088,2021,296434.45,county
Stark,INC,290000175,2010,189277.44,county
Stark,INC,290000175,2011,193482.97,county
Stark,ULO,280000088,2006,30091.01,county
Stark,ULO,280000088,2007,32282.51,county
Stark,ULO,280000088,2008,34968.49,county
Stark,ULO,280000088,2009,35399.71,county
Stark,ULO,280000088,2012,33306.04,county
Stark,ULO,280000088,2013,36181.39,county
Stark,ULO,280000088,2014,39959.23,county
Stark,ULO,280000088,2015,46106.69,county
Stark,ULO,280000088,2016,52677.68,county
Stark,ULO,280000088,2017,56266.03,county
Stark,ULO,280000088,2018,60024.54,county
Stark,ULO,280000088,2019,69379.88,county
Stark,ULO,280000088,2020,79853.97,county
Stark,ULO,280000088,2021,102660.57,county
Stark,ULO,290000175,2010,29872.29,county
Stark,ULO,290000175,2011,35265.52,county
Staunton,CUT,380008250,2020,1270.65,muni
Staunton,CUT,380008250,2021,5042.82,muni
Staunton,INC,380008250,2006,397252.66,muni
Staunton,INC,380008250,2007,435858.46,muni
Staunton,INC,380008250,2008,472872.36,muni
Staunton,INC,380008250,2009,434733.43000000005,muni
Staunton,INC,380008250,2012,438680.08,muni
Staunton,INC,380008250,2013,482079.25,muni
Staunton,INC,380008250,2014,489908.28,muni
Staunton,INC,380008250,2015,527056.84,muni
Staunton,INC,380008250,2016,520901.63,muni
Staunton,INC,380008250,2017,486660.23,muni
Staunton,INC,380008250,2018,464556.79,muni
Staunton,INC,380008250,2019,531325.25,muni
Staunton,INC,380008250,2020,505465.15,muni
Staunton,INC,380008250,2021,667564.17,muni
Staunton,INC,390008250,2010,381742.45,muni
Staunton,INC,390008250,2011,393427.35,muni
Staunton,ULO,380008250,2006,60688.87,muni
Staunton,ULO,380008250,2007,65108.7,muni
Staunton,ULO,380008250,2008,70525.93,muni
Staunton,ULO,380008250,2009,71395.61,muni
Staunton,ULO,380008250,2012,75004.13,muni
Staunton,ULO,380008250,2013,81479.58,muni
Staunton,ULO,380008250,2014,89987.28,muni
Staunton,ULO,380008250,2015,103830.93,muni
Staunton,ULO,380008250,2016,118628.73,muni
Staunton,ULO,380008250,2017,126709.43,muni
Staunton,ULO,380008250,2018,135173.55,muni
Staunton,ULO,380008250,2019,156241.52,muni
Staunton,ULO,380008250,2020,179828.77,muni
Staunton,ULO,380008250,2021,231188.64,muni
Staunton,ULO,390008250,2010,60247.7,muni
Staunton,ULO,390008250,2011,71817.7,muni
Steeleville,CUT,380008260,2020,515.03,muni
Steeleville,CUT,380008260,2021,2044.02,muni
Steeleville,INC,380008260,2006,164034.51,muni
Steeleville,INC,380008260,2007,179975.71000000002,muni
Steeleville,INC,380008260,2008,195259.6,muni
Steeleville,INC,380008260,2009,179511.17,muni
Steeleville,INC,380008260,2012,177811.06,muni
Steeleville,INC,380008260,2013,195402.01,muni
Steeleville,INC,380008260,2014,198575.32,muni
Steeleville,INC,380008260,2015,213633.3,muni
Steeleville,INC,380008260,2016,211138.28,muni
Steeleville,INC,380008260,2017,197258.89,muni
Steeleville,INC,380008260,2018,188299.55,muni
Steeleville,INC,380008260,2019,215362.77,muni
Steeleville,INC,380008260,2020,204880.6,muni
Steeleville,INC,380008260,2021,270584.3,muni
Steeleville,INC,390008260,2010,157630.01,muni
Steeleville,INC,390008260,2011,162222.1,muni
Steeleville,ULO,380008260,2006,25059.75,muni
Steeleville,ULO,380008260,2007,26884.809999999998,muni
Steeleville,ULO,380008260,2008,29121.68,muni
Steeleville,ULO,380008260,2009,29480.809999999998,muni
Steeleville,ULO,380008260,2012,30401.59,muni
Steeleville,ULO,380008260,2013,33026.27,muni
Steeleville,ULO,380008260,2014,36474.68,muni
Steeleville,ULO,380008260,2015,42085.99,muni
Steeleville,ULO,380008260,2016,48084.03,muni
Steeleville,ULO,380008260,2017,51359.4,muni
Steeleville,ULO,380008260,2018,54790.21,muni
Steeleville,ULO,380008260,2019,63329.6,muni
Steeleville,ULO,380008260,2020,72890.14,muni
Steeleville,ULO,380008260,2021,93707.89,muni
Steeleville,ULO,390008260,2010,24877.58,muni
Steeleville,ULO,390008260,2011,29604.73,muni
Steger,CUT,380008270,2020,2366.25,muni
Steger,CUT,380008270,2021,9390.89,muni
Steger,INC,380008270,2006,764415.24,muni
Steger,INC,380008270,2007,838702.61,muni
Steger,INC,380008270,2008,909926.75,muni
Steger,INC,380008270,2009,836537.73,muni
Steger,INC,380008270,2012,816923.71,muni
Steger,INC,380008270,2013,897742.27,muni
Steger,INC,380008270,2014,912321.29,muni
Steger,INC,380008270,2015,981501.43,muni
Steger,INC,380008270,2016,970039.31,muni
Steger,INC,380008270,2017,906273.88,muni
Steger,INC,380008270,2018,865111.8,muni
Steger,INC,380008270,2019,989449.37,muni
Steger,INC,380008270,2020,941291.33,muni
Steger,INC,380008270,2021,1243156.68,muni
Steger,INC,390008270,2010,734569.6,muni
Steger,INC,390008270,2011,755151.64,muni
Steger,ULO,380008270,2006,116780.78,muni
Steger,ULO,380008270,2007,125285.7,muni
Steger,ULO,380008270,2008,135709.81999999998,muni
Steger,ULO,380008270,2009,137383.31999999998,muni
Steger,ULO,380008270,2012,139674.87,muni
Steger,ULO,380008270,2013,151733.61,muni
Steger,ULO,380008270,2014,167576.9,muni
Steger,ULO,380008270,2015,193356.97,muni
Steger,ULO,380008270,2016,220913.87,muni
Steger,ULO,380008270,2017,235962.17,muni
Steger,ULO,380008270,2018,251724.24,muni
Steger,ULO,380008270,2019,290957.68,muni
Steger,ULO,380008270,2020,334882.74,muni
Steger,ULO,380008270,2021,430526.65,muni
Steger,ULO,390008270,2010,115931.90999999999,muni
Steger,ULO,390008270,2011,137783.97999999998,muni
Stephenson,CUT,280000089,2020,3542.21,county
Stephenson,CUT,280000089,2021,14057.87,county
Stephenson,INC,280000089,2006,1179911.61,county
Stephenson,INC,280000089,2007,1294577.76,county
Stephenson,INC,280000089,2008,1404515.6400000001,county
Stephenson,INC,280000089,2009,1291236.1700000002,county
Stephenson,INC,280000089,2012,1222909.2,county
Stephenson,INC,280000089,2013,1343892.77,county
Stephenson,INC,280000089,2014,1365717.62,county
Stephenson,INC,280000089,2015,1469278.41,county
Stephenson,INC,280000089,2016,1452119.57,county
Stephenson,INC,280000089,2017,1356664.59,county
Stephenson,INC,280000089,2018,1295046.3,county
Stephenson,INC,280000089,2019,1481175.59,county
Stephenson,INC,280000089,2020,1409084.32,county
Stephenson,INC,280000089,2021,1860967.52,county
Stephenson,INC,290000177,2010,1133843.51,county
Stephenson,INC,290000177,2011,1162951.92,county
Stephenson,ULO,280000089,2006,180256.84999999998,county
Stephenson,ULO,280000089,2007,193384.62,county
Stephenson,ULO,280000089,2008,209474.75,county
Stephenson,ULO,280000089,2009,212057.81999999998,county
Stephenson,ULO,280000089,2012,209089.2,county
Stephenson,ULO,280000089,2013,227140.71,county
Stephenson,ULO,280000089,2014,250857.61,county
Stephenson,ULO,280000089,2015,289449.6,county
Stephenson,ULO,280000089,2016,330701.33,county
Stephenson,ULO,280000089,2017,353228.27,county
Stephenson,ULO,280000089,2018,376823.67,county
Stephenson,ULO,280000089,2019,435554.64,county
Stephenson,ULO,280000089,2020,501309,county
Stephenson,ULO,280000089,2021,644485,county
Stephenson,ULO,290000177,2010,178946.53,county
Stephenson,ULO,290000177,2011,212100.87,county
Sterling,CUT,380008280,2020,3800.35,muni
Sterling,CUT,380008280,2021,15082.33,muni
Sterling,INC,380008280,2006,1231720.32,muni
Sterling,INC,380008280,2007,1351421.34,muni
Sterling,INC,380008280,2008,1466186.46,muni
Sterling,INC,380008280,2009,1347933.04,muni
Sterling,INC,380008280,2012,1312027.21,muni
Sterling,INC,380008280,2013,1441827.67,muni
Sterling,INC,380008280,2014,1465243.17,muni
Sterling,INC,380008280,2015,1576351.41,muni
Sterling,INC,380008280,2016,1557942.41,muni
Sterling,INC,380008280,2017,1455530.81,muni
Sterling,INC,380008280,2018,1389421.85,muni
Sterling,INC,380008280,2019,1589116.25,muni
Sterling,INC,380008280,2020,1511771.57,muni
Sterling,INC,380008280,2021,1996585.81,muni
Sterling,INC,390008280,2010,1183629.42,muni
Sterling,INC,390008280,2011,1216493.02,muni
Sterling,ULO,380008280,2006,188171.76,muni
Sterling,ULO,380008280,2007,201875.94,muni
Sterling,ULO,380008280,2008,218672.57,muni
Sterling,ULO,380008280,2009,221369.1,muni
Sterling,ULO,380008280,2012,224326.44,muni
Sterling,ULO,380008280,2013,243693.4,muni
Sterling,ULO,380008280,2014,269138.61,muni
Sterling,ULO,380008280,2015,310543.1,muni
Sterling,ULO,380008280,2016,354801.08,muni
Sterling,ULO,380008280,2017,378969.63,muni
Sterling,ULO,380008280,2018,404284.47,muni
Sterling,ULO,380008280,2019,467295.43,muni
Sterling,ULO,380008280,2020,537841.53,muni
Sterling,ULO,380008280,2021,691451.38,muni
Sterling,ULO,390008280,2010,186803.91,muni
Sterling,ULO,390008280,2011,221949.71000000002,muni
Steward,CUT,380008288,2020,63.29,muni
Steward,CUT,380008288,2021,251.21,muni
Steward,INC,380008288,2006,21402.609999999997,muni
Steward,INC,380008288,2007,23482.56,muni
Steward,INC,380008288,2008,25476.780000000002,muni
Steward,INC,380008288,2009,23421.97,muni
Steward,INC,380008288,2012,21852.63,muni
Steward,INC,380008288,2013,24014.82,muni
Steward,INC,380008288,2014,24404.9,muni
Steward,INC,380008288,2015,26255.27,muni
Steward,INC,380008288,2016,25949.08,muni
Steward,INC,380008288,2017,24243.04,muni
Steward,INC,380008288,2018,23141.9,muni
Steward,INC,380008288,2019,26468.01,muni
Steward,INC,380008288,2020,25179.78,muni
Steward,INC,380008288,2021,33254.76,muni
